uti,reporting_counterparty,counterparty,trade_date,notional,product_type
UTI000002297M2MM4P61NHVCFWR2F5T,HSBC,Client_364,2024-05-19 04:16:25,7721685.7,FXForward
UTI00000230NKOWYPSWLDOQ59B9C2ZU,JPMorgan,Client_461,2025-02-19 15:16:50,8184714.56,IRS
UTI000002319RZRKBFQXLBVN7NPRB58,CreditSuisse,Client_95,2024-07-20 12:26:48,8307185.42,IRS
UTI00000232YFZMYOA2VCYWL9700LFQ,BNPParibas,Client_328,2024-12-15 00:05:35,9694880.54,IRS
UTI000002338UA3A6S5ZXQOMTS1EGPG,MorganStanley,Client_413,2024-03-09 01:21:30,8373972.78,IRS
UTI00000234S3Y4H1TE48M2Q6X2O72S,UBS,Client_431,2024-10-17 19:25:43,8168903.04,Repo
UTI00000235X32UEW9G6SPD2SW24WJT,UBS,Client_13,2024-10-24 00:32:35,7425972.84,CDS
UTI000002363NJBCFA95D7EFJGC46HD,MorganStanley,Client_6,2024-08-20 01:11:47,9037345.32,Bond
UTI00000237ASJEVTS1HN6BEDYEJHDZ,DeutscheBank,Client_53,2024-11-01 02:48:21,5840646.07,Repo
UTI000002383WVPUNWCGBSVK3X8MBGL,CreditSuisse,Client_291,2024-12-27 11:14:56,7954441.82,CDS
UTI000002393YUXYP3HBRBJEQVVIAA2,HSBC,Client_49,2024-12-30 23:26:49,8300203.68,EquitySwap
UTI00000240K9RX647DI3E950ID033T,JPMorgan,Client_139,2024-10-21 19:26:43,6989661.66,CDS
UTI00000241QESUX9L0IJKCU5X0HC8C,JPMorgan,Client_363,2024-08-30 04:50:50,4545679.43,CDS
UTI000002422GKFL5XF50I6GBXQJ7DP,Citigroup,Client_91,2024-11-08 18:43:29,5944551.16,CommoditySwap
UTI00000243BJCDIWZOD05JH2MKV0DS,HSBC,Client_342,2024-01-10 21:23:39,,FXForward
UTI00000244A5RBAYKIS11D2MRMTXJQ,DeutscheBank,Client_11,2025-05-11 22:44:32,1487524.87,EquitySwap
UTI00000245D7NDJWT695G6MLV8JGUZ,DeutscheBank,Client_268,2024-04-26 16:26:53,,CommoditySwap
UTI00000246VBLPXAJMK4X1FDJ9HVCH,DeutscheBank,Client_224,2025-03-13 23:59:59,6792442.88,FXForward
UTI00000247UWTN5PEPL7ZQPPOAU8P1,Citigroup,Client_344,2024-11-08 23:23:08,69468.93,Repo
UTI00000248DKRLC0Y0BHF0RIY4KL9A,BankofAmerica,Client_201,2024-12-10 17:19:39,565975.09,IRS
UTI000002494WPWG3XG0TRKY8RYOZDP,GoldmanSachs,Client_493,2024-10-02 12:35:17,1401642.2,Bond
UTI00000250OCXMZMZ2K1KO6XNQXU71,BNPParibas,Client_341,2024-03-15 23:38:39,1071142.15,Bond
UTI0000025161PCWE4C1V47LZN9UHJP,Citigroup,Client_458,2024-04-19 04:16:35,62310.49,Repo
UTI00000252GH3SM642PW5UESDRBTA3,JPMorgan,Client_257,2025-04-19 18:28:35,3129270.83,CommoditySwap
UTI00000253H5CH3L16CR3UV43MCO07,BNPParibas,Client_11,2024-06-25 21:39:48,9313152.88,IRS
UTI000002541ZPPEP69NGPCIVI052U9,JPMorgan,Client_67,2024-08-15 02:58:05,6065177.21,EquitySwap
UTI000002554PKNT5I6LTDMO8RC64SK,JPMorgan,Client_139,2024-01-27 05:15:39,,EquitySwap
UTI00000256INXTXB1761M3J1HA0W52,BankofAmerica,Client_394,2025-03-17 09:56:12,,CDS
UTI00000257DITMOWNX23VEULJGQPQ8,DeutscheBank,Client_133,2024-08-02 11:42:13,8691863.16,CDS
UTI000002584UBZCZJJY4MZVMCPSILN,UBS,Client_483,2024-12-31 14:12:17,9735276.99,CommoditySwap
UTI00000259S2SUMH3B0N9CC7ISUTP0,UBS,Client_410,2024-07-07 19:12:55,7678757.71,FXForward
UTI00000260MS6XVQPU3ET1OVEJKLCP,CreditSuisse,Client_381,2024-12-30 22:49:48,1018943.75,Repo
UTI00000261PEZIKM3MVDZC786W0P1Z,JPMorgan,Client_225,2024-09-05 21:22:34,1775455.4,Bond
UTI000002627KN18B850PK5LMFKRIG7,GoldmanSachs,Client_492,2024-01-31 20:54:04,8907537.91,CommoditySwap
UTI00000263QEQ7Z7E5RDEKY820ICFM,GoldmanSachs,Client_431,2024-05-27 21:17:18,5586121.16,Repo
UTI00000264HQRGREWDS0HPRWZBYWWI,HSBC,Client_247,2025-02-26 01:57:30,2961218.03,CDS
UTI00000265XMOE545VYBJH4OULYO3P,DeutscheBank,,2025-04-30 16:11:07,9479299.16,CommoditySwap
UTI0000026661TXSNHFT4I26LH07BA7,HSBC,Client_336,2024-10-20 11:45:36,4013501.85,Repo
UTI00000080ZD5E9P3JPXGH30153SFL,MorganStanley,Client_361,2024-10-06 21:52:42,1999106.63,FXForward
UTI00000268AJHJXQKD8UR6TIARONTD,MorganStanley,Client_288,2024-03-15 02:10:49,1700864.57,Repo
UTI00000269I1JLMFLUOAY12TLXLZS4,Citigroup,Client_20,2024-03-29 06:51:41,8856173.3,EquitySwap
UTI00000270K7YSWNXFSHWZSJQ77Z4E,MorganStanley,Client_235,2025-02-21 16:02:29,3317040.95,IRS
UTI00000271J35VLWOJTXCF0KJD2V1L,BankofAmerica,Client_476,2024-03-11 22:40:07,8035504.74,CDS
UTI00000272XLSEUNNRLST54884Z4UR,DeutscheBank,Client_316,2024-06-15 01:08:50,5602342.29,CDS
UTI00000273L66SAJXXO9ZJCUBZQVQG,GoldmanSachs,Client_215,2024-03-05 07:57:46,8342303.66,IRS
UTI00000274LY66G9ZNAXOYCG1FJGBV,JPMorgan,Client_290,2024-03-07 20:55:53,9303425.78,IRS
UTI00000275AWQ57LY7500LNKKUO4JH,Citigroup,Client_19,2024-05-12 09:52:39,9497154.63,CommoditySwap
UTI00000276M8T0JSHHJ7SWRQLUX6LD,CreditSuisse,Client_225,2024-01-17 21:26:55,8094121.11,EquitySwap
UTI00000277OB7I77DPJUVFFKVZS8UF,BNPParibas,Client_453,2024-06-04 15:50:54,1728963.66,FXForward
UTI00000278AFDTOHRNQI7NL7OLKY5V,BNPParibas,Client_313,2024-01-02 05:40:06,5995710.21,EquitySwap
UTI00000279PKN3B8PFY4QCYD52ALUN,Citigroup,Client_258,2024-12-15 17:38:24,3734524.9,EquitySwap
UTI00000280CA8ZJSW5PQB5QBVNPY1A,BankofAmerica,Client_44,2024-05-16 02:35:31,5354502.15,CDS
UTI0000028140SQCNF9W5N9C70PA8JX,CreditSuisse,Client_192,2024-02-07 22:16:47,5737626.8,CDS
UTI00000282GKAH2XJQ2WDIZHW0VQPV,MorganStanley,Client_345,2024-05-12 01:16:46,3906711.92,EquitySwap
UTI00000283NKLYBWGMP9A9URI7EV4D,JPMorgan,Client_462,2024-11-20 19:26:24,5996492.89,FXForward
UTI00000284IO1K7F5OA31XYDUPPGBI,Citigroup,Client_12,2024-10-14 14:48:58,7432224.1,Repo
UTI00000285QZHECBUQYPIGQX2456IZ,Citigroup,Client_62,2025-02-21 08:46:14,7160790.57,CommoditySwap
UTI000002860BO7WP2D41U2ZNXFIRJL,HSBC,Client_305,2024-08-01 19:56:41,367088.98,CDS
SHORT,UBS,Client_90,2025-01-09 10:06:34,4845144.26,EquitySwap
UTI00000288HRUWA03260NBW8SJ84TC,JPMorgan,Client_21,2024-05-17 19:32:51,9793981.13,FXForward
UTI00000289HI1RD5B2CRPRDVVKAP6Z,HSBC,Client_260,2024-09-12 06:16:56,4837963.77,FXForward
UTI00000290E1GA6SRG1YD5MY3GDILK,BankofAmerica,Client_313,2024-05-02 16:16:26,6629281.53,FXForward
UTI000002914KFMM0QPOP1O8M291AZH,BankofAmerica,Client_55,2024-07-31 19:02:27,753524.87,CDS
UTI000002928ZI9VCCMTPKQ5C9035VU,BNPParibas,Client_491,2024-08-31 20:39:41,8535798.95,Repo
UTI00000293J0AEOORBT6SAPBS22RUW,HSBC,Client_385,2024-05-28 06:24:00,740104.79,Bond
UTI00000294UQ2086OKWOALF4V1TXH3,UBS,Client_400,2024-01-31 15:26:58,1281962.19,FXForward
UTI00000295I71A57E8A54HBPH1VE8S,JPMorgan,,2024-03-11 12:27:59,5074032.75,EquitySwap
UTI00000296MLC8XIZX35A806B4GASF,DeutscheBank,Client_495,2025-02-06 19:23:55,1522291.19,Repo
UTI00000297N4WBABQ0FOT10GDMIPC8,JPMorgan,Client_337,2024-09-07 18:51:12,5404461.06,CommoditySwap
UTI000002987ICDO5DIGXL9YSU51EPX,BankofAmerica,Client_83,2024-07-03 17:27:36,3973668.32,IRS
UTI00000299QJP0XSM9GM51QD41J2PA,Citigroup,Client_495,2024-03-05 10:37:17,,CommoditySwap
UTI00000300VF4S2NI8TNDFWW41F7V4,BNPParibas,Client_39,2024-01-01 06:35:30,2520779.12,CommoditySwap
UTI000003013138I2XOG4C8J6E07FPY,UBS,Client_233,2025-04-18 19:53:22,1545229.31,Repo
UTI00000302PGZ5RKSD085I4RZPCD14,JPMorgan,Client_254,2025-03-30 23:48:26,2221667.48,EquitySwap
UTI000003035YBD4XDD8IUZV3ZBXPQ5,HSBC,Client_472,2024-08-15 00:26:06,4127317.71,IRS
UTI00000304LZW1FU5X012GRDMT28LL,,Client_459,2024-12-06 00:36:26,3621017.54,CDS
UTI00000305UGWCDZ6X4FMMEN4052W8,HSBC,Client_226,2024-06-24 09:49:32,6482471.57,CDS
UTI00000306UO4UW590Z92JN67LM8E4,Citigroup,Client_117,2025-04-14 05:05:00,7203861.4,Bond
UTI00000307VC9AQX6RZCM8JJ6AVP1E,UBS,Client_162,2025-03-31 20:05:44,8628713.38,CommoditySwap
UTI00000308H9194B70LDOZY2NR4GLG,GoldmanSachs,Client_11,,8794219.61,
UTI00000309L2UNCGWRT9DYFNGP41S3,MorganStanley,Client_266,2025-04-03 08:22:45,1682179.24,IRS
UTI0000031027YCIF8R2BC9R4X1V4DX,GoldmanSachs,Client_219,2025-05-01 11:48:37,4048338.48,EquitySwap
UTI00000311KYB3GD60UGLBB8NMT3YP,GoldmanSachs,Client_254,2024-06-07 03:31:57,2075302.04,
UTI0000031233993N4BFIY5PU5WH50J,JPMorgan,Client_66,2024-12-14 20:21:23,6633000.67,CDS
UTI00000313JY7OTKUDE358TRE9QDI3,GoldmanSachs,Client_394,2024-05-26 18:38:43,2112209.26,FXForward
UTI00000314XOFKCGGXP5CITUF8CYOT,MorganStanley,,2025-03-16 08:48:11,8571460.09,Repo
UTI00000315YN6IRJ9WR6Q5IK08NJF0,BankofAmerica,Client_216,2024-11-11 04:31:04,8837381.71,EquitySwap
UTI00000316IZU802NQ52NLOQTQ685O,DeutscheBank,Client_140,2024-05-13 20:39:54,9836489.23,Bond
UTI0000031701RV1TWBDCA75LD7M08L,CreditSuisse,Client_84,2024-04-28 01:48:01,4157706.84,CommoditySwap
UTI000003189XFQ1ENNGAY37VG688U5,JPMorgan,Client_165,2025-05-07 14:46:09,2930571.14,Repo
UTI00000319NJS96ALGXZJ9MJ9XXLB5,UBS,Client_412,2024-10-11 21:32:01,5130716.32,Repo
,BNPParibas,Client_96,2024-03-04 00:51:00,926121.78,IRS
UTI00000321ZRZQ0V4PSC9J5UGE1G41,DeutscheBank,Client_336,2024-01-06 10:10:25,8906655.18,Bond
UTI00000322C1ZA0DV6NYYCJ4Q0RR1L,CreditSuisse,Client_445,2024-12-26 02:34:30,8991904.81,EquitySwap
123456789012345678901234567890123456789012345678901234567890,DeutscheBank,Client_412,2025-01-18 21:08:40,2171874.49,EquitySwap
UTI00000324MNYEURANI8Y66W6RKM2Z,DeutscheBank,Client_161,2024-01-16 01:35:30,5114495.06,IRS
UTI00000325JQ12JF4CIWL3RFJL9VT3,BNPParibas,Client_359,2024-11-24 13:07:47,8187679.48,IRS
UTI000003266FWTV1DJJZQFE8E5TNLZ,JPMorgan,Client_29,2025-02-01 10:56:07,7230538.95,Bond
UTI00000327MMCMCOCO2ZTDHF15ICYA,BankofAmerica,Client_344,2025-05-07 16:46:45,3964129.7,CommoditySwap
UTI00000328IRMC5S3OFAWWJNN41JH6,MorganStanley,Client_381,2024-03-23 21:35:03,9331504.57,CDS
UTI00000329QXI64HAA34H8NL9VFRUK,JPMorgan,Client_228,2024-08-23 16:39:13,3820394.95,CommoditySwap
UTI00000330PA16KJ752H70YB7RADI5,GoldmanSachs,Client_222,2025-01-21 08:38:41,8306207.65,EquitySwap
UTI00000331R2AJ5IQAX54P8RI4BNVQ,BankofAmerica,Client_178,2024-12-29 02:32:11,7675459.76,CDS
UTI000003327XQTY6M79FMW04U923O3,UBS,Client_251,2024-09-17 02:59:00,1178044.24,Bond
UTI00000333Y9IXFY1Z682R6ZL1KHW8,CreditSuisse,Client_207,2025-05-28 20:50:21,115578.84,CommoditySwap
UTI00000334Y9RMJR211PV58Y9N81DJ,CreditSuisse,Client_398,2025-03-05 05:41:27,7043360.47,EquitySwap
UTI00000335CGJU2T0JESGQ4BVPY8CR,JPMorgan,Client_118,2025-01-18 04:43:48,7141141.21,Repo
UTI00000336NZASYWDRKUPCJ8MO765E,HSBC,Client_60,,5601069.15,CDS
UTI00000337XVA5E742GRRDNWT2FES5,CreditSuisse,Client_386,2024-02-16 08:23:08,4324391.63,Repo
UTI000003380EW25X1FVK1PBCD6FXNO,MorganStanley,Client_356,2025-04-02 22:12:55,5606274.94,Bond
UTI00000339CW75VI7LIG9GMYKVYGW2,UBS,Client_327,2024-08-14 09:13:44,2477801.03,CommoditySwap
UTI00000340UTFVJ839AG77Q9VJUHBP,JPMorgan,Client_56,2024-08-03 10:17:27,5489422.09,FXForward
UTI000001802FVB66H3REM5PUU62RZV,HSBC,Client_461,2024-06-29 20:07:18,3960017.32,CommoditySwap
UTI00000342MIAV1G8NTAFUW93EIOIV,CreditSuisse,Client_210,2024-03-04 16:32:14,7127125.87,EquitySwap
UTI00000343P5MASNPHFC4YGOHMJZ6N,JPMorgan,Client_252,2024-01-16 22:02:17,4368555.57,EquitySwap
UTI00000344HVSTHBNBIZFWTJSJFFP5,,Client_148,2024-05-16 15:49:57,5483906.13,EquitySwap
UTI000003452T2TNGTG2LGJ3S6OGQ4I,BankofAmerica,Client_70,2024-10-20 03:42:49,15728.18,EquitySwap
UTI000003467MVZ01SOSR2HVNKVONNL,HSBC,Client_73,2024-07-08 21:39:25,173616.66,CDS
UTI00000347B867KBQNXPVMSR75RMG7,GoldmanSachs,Client_236,2025-04-21 01:46:10,3475788.22,FXForward
UTI00000348XT0S9F3LZ0WF1HWJHBAE,BankofAmerica,Client_136,2024-01-30 02:19:24,7275106.98,Repo
UTI00000349M0NQ8UT60WLFYZSKV6IA,BNPParibas,Client_285,2024-04-24 22:23:50,2244015.87,Repo
UTI00000350PLCFR7CL6P3FRB7EI5R8,CreditSuisse,Client_43,2024-03-04 18:21:33,7963981.04,IRS
UTI00000351AGE9NY3MUB6LBU9W3GGO,BNPParibas,Client_398,2025-05-14 19:02:19,7002427.84,IRS
UTI00000352MSKZO3I9LLIFFCVEDQFC,CreditSuisse,Client_459,2024-06-11 22:25:52,4737550.52,IRS
UTI00000353RXOZLEL8PL6UZA28OR9F,Citigroup,Client_191,2025-04-22 14:08:12,3378426.37,IRS
UTI00000354OTV7H10B8VK9QKAV8C3P,GoldmanSachs,Client_131,2025-03-26 03:51:03,,IRS
UTI000003552T67A50121XRUTT247O0,CreditSuisse,Client_337,2024-05-11 06:48:36,2930243.11,FXForward
UTI00000356TC954AI2278EQE12QEYK,Citigroup,Client_33,2024-03-08 03:03:49,1631298.39,FXForward
UTI000003571DS3HGW10C9IX6R1NXHB,JPMorgan,Client_69,2024-03-07 04:42:50,8431793.62,CommoditySwap
UTI0000035832WITPBD7X9Z39K499NR,JPMorgan,Client_49,2024-03-29 01:26:52,9746644.51,Repo
UTI00000359TT43TUYKTK61B7PXJBC8,JPMorgan,,2024-03-04 16:45:22,1692114.28,Bond
UTI000003605S9ASJ21GTCHYGTMOV6K,BNPParibas,Client_296,2024-04-09 13:39:14,1851735.74,Bond
UTI00000361EH8UXZ3ADHF025LOXYPH,GoldmanSachs,Client_238,2024-12-02 13:10:27,1594464.94,Repo
UTI00000362G1R1CQKIH548JRPE2XN9,HSBC,Client_11,2024-11-09 13:47:17,639048.06,IRS
UTI0000036377W9A8LYTUAGDL1J2VWY,GoldmanSachs,Client_171,2025-02-17 14:15:29,4936573.98,EquitySwap
UTI00000364O9CY9PE0HDJ7O9X66D7W,CreditSuisse,Client_475,2024-01-05 22:29:44,8422047.54,Repo
UTI000001869JYQN15IKPQAHCUA09PC,BankofAmerica,Client_127,2024-07-13 11:58:15,1087328.13,CDS
UTI00000366G3IBG3HKCQWB00N114PY,DeutscheBank,Client_79,2024-02-26 20:47:23,4156377.87,EquitySwap
UTI000003676795F9TU8PV2KJH01AON,DeutscheBank,Client_203,2025-01-07 07:12:13,9094236.48,CommoditySwap
UTI000003684TCTDSDJT3BR4F2ZDFPP,JPMorgan,Client_354,2025-05-31 10:18:04,251830.04,Repo
UTI000003698D2TN20VZ9LY2SKKFTFY,,Client_260,2024-02-01 08:47:48,4352552.3,IRS
UTI00000370STOUIFJILXN32NBZWBHO,CreditSuisse,Client_32,2024-02-20 02:38:16,2685428.75,IRS
UTI0000037108XTR5IGZGXOIYFOY0SX,GoldmanSachs,Client_159,2024-03-21 20:25:55,9608128.79,FXForward
UTI0000037215BOIYMYK86ADNOKKU3S,UBS,Client_313,2024-12-27 16:57:16,8319216.1,IRS
UTI00000373H1M3JLZOHFDDVSZ2TVHV,CreditSuisse,Client_390,2025-04-20 06:10:47,5053815.58,Repo
UTI00000374A6HA3VMOT4SAYMWR03V8,JPMorgan,Client_446,2024-04-05 16:07:23,5264354.57,Repo
UTI000003751OG07VSCQMPD7Z4KSO03,BNPParibas,Client_219,2024-04-10 00:45:12,7805264.56,IRS
UTI0000037631NYC7H81JMBPTPDWR1X,Citigroup,Client_400,2024-12-13 12:41:59,1948751.18,FXForward
UTI00000377EDNYA3S9UCKU7ZQJ3OVU,UBS,Client_46,2024-12-20 08:13:35,8892622.32,FXForward
UTI0000037815U2486D43I21PU8BWAU,MorganStanley,Client_267,2024-06-26 04:17:06,6071243.43,FXForward
UTI00000379A3KAMOX96UPB22O1TFXD,UBS,Client_393,2024-04-23 04:22:19,1910963.26,CommoditySwap
UTI00000380I2LSWBB8RIA4PO5CB41S,UBS,Client_42,2024-08-04 21:32:34,2937415.46,CommoditySwap
UTI00000381POF0HKARPKFZQFO5YVMT,HSBC,Client_12,2024-07-23 16:51:04,3978816.26,CommoditySwap
UTI00000382LZGM8DTCA46FDVAE1ISY,GoldmanSachs,Client_372,2024-02-08 04:51:36,9612765.96,Repo
UTI000003839IHJDQDFQ2YGGAFDR3TG,BNPParibas,Client_444,2024-11-26 21:35:51,8265073.92,Repo
UTI00000122T25LZSE99F77LU8EL501,BankofAmerica,Client_14,2024-05-23 11:55:27,7626850.36,CommoditySwap
UTI00000385Y9QZO7IO2F2NATD4GWLF,MorganStanley,Client_268,2024-02-26 14:14:57,6516503.86,CDS
UTI00000386TYIWT258E7428YI4PZZJ,GoldmanSachs,Client_280,2025-05-01 06:42:47,5080273.67,Repo
UTI00000387OH1XAWJ28CW9RTNFW6SZ,GoldmanSachs,Client_96,2025-05-14 20:37:53,6826563.88,Repo
UTI000003880LQBYG6G04JGSQOF3WGI,JPMorgan,Client_479,2025-03-20 17:56:04,1039995.09,EquitySwap
UTI00000389G8O8G8HZMVYD47DZNAXS,MorganStanley,Client_320,2025-05-02 21:08:59,1208578.01,Bond
UTI000003903MI2DNODKD3HHGWHP08D,MorganStanley,Client_19,2024-03-08 16:21:07,7765573.74,CDS
UTI0000039141AMISU1O67U61O85VO1,MorganStanley,Client_217,2025-04-01 23:06:08,9645708.68,Repo
UTI00000392Y9A7ABFLXV5CIX39ELLH,BankofAmerica,Client_197,2025-04-24 04:00:33,3864398.2,CommoditySwap
UTI000003932ZKO0E49Z7K8CH3Z3DE4,BankofAmerica,Client_135,2024-11-18 15:01:14,4900483.13,CDS
UTI00000394GGMQJ9UJEFUBFD340NXI,GoldmanSachs,Client_475,2024-06-17 18:12:17,5649203.55,CommoditySwap
UTI000003955802XVXITIFXZIU6HULP,JPMorgan,Client_296,2024-07-16 04:58:08,8109527.0,Repo
UTI00000396GCBI6QSRER6LUU6IF31D,UBS,Client_266,2024-12-27 15:27:02,5039572.48,Repo
UTI00000397IT72723BA9INCU2LQM58,Citigroup,Client_13,2025-05-30 18:00:47,,CDS
UTI00000398HVD8FBFFHEYZQQXBV0DE,GoldmanSachs,Client_102,2024-07-12 03:36:59,9255575.03,
UTI00000399XXKSF2GDAUOS74ULEVNA,MorganStanley,,2024-06-15 16:46:21,6672836.07,CommoditySwap
UTI00000400PMLNL7HA752A97PNFIRC,DeutscheBank,Client_484,2025-05-19 22:38:07,9012188.8,FXForward
UTI00000401IEW6OR6XN6LCPY9NPGIR,BNPParibas,Client_413,2024-01-21 16:42:23,9115564.18,Repo
UTI00000402TS3YQFBZ9ZQHBQIQICB5,CreditSuisse,Client_441,2025-02-16 23:27:05,5285942.03,FXForward
UTI0000040321VF37746PFMCIE4ACJO,Citigroup,Client_11,2024-01-30 00:16:05,7492736.45,FXForward
UTI00000404ZULYZLGJVBVXVR62TRIC,HSBC,Client_147,2025-01-11 16:13:27,9525938.2,EquitySwap
UTI00000405SVKUEV3C3J548FHBQ64D,MorganStanley,Client_121,2024-03-06 00:03:48,3700076.08,Bond
UTI00000406DQA4SVKXB3CTOJTFE85S,DeutscheBank,Client_243,2024-11-21 06:45:58,3208779.46,Bond
UTI00000407DF6YV2VP6F0O7Y4XBBMZ,JPMorgan,Client_286,2025-03-05 16:36:26,2249065.62,Bond
UTI00000408KBVPX4NTZ7PJSFPFMNF7,CreditSuisse,Client_273,2024-11-06 18:58:26,6969911.41,CDS
UTI00000409UPWCKH3V10M1V395ZDHZ,BankofAmerica,Client_185,2024-05-08 14:30:40,9065226.53,FXForward
UTI00000410KBUOC1R601EJT1WT805Q,Citigroup,Client_193,2025-05-01 16:29:09,9472377.45,CommoditySwap
UTI00000411LSUY5LV92BEEVG429I76,JPMorgan,Client_161,2024-11-23 04:38:50,2493043.16,Bond
UTI00000412VXKETUGKNN520UPRB2JA,MorganStanley,Client_494,2024-09-04 17:19:41,2215119.43,Repo
UTI0000041324GPZBOMVIBZYFGGK82P,HSBC,Client_48,2024-03-18 14:32:42,3731367.61,Repo
UTI00000414ARSOZ9E5GV7P2A2Q9OJF,Citigroup,Client_357,2024-09-25 12:40:24,5891534.6,EquitySwap
UTI00000415SLEU1S5N18BYPKNXMFH5,CreditSuisse,Client_376,2025-04-27 04:21:53,8157833.06,IRS
UTI00000416B5TNGCRZXC4VNIBLWBV2,CreditSuisse,Client_380,2025-05-07 17:29:55,1047331.28,IRS
UTI00000417KJYMJBT35YRWQ2DXX60L,MorganStanley,Client_271,2025-03-31 09:54:21,5149779.73,CDS
UTI00000418JQENBD0V0NJJ63XVFIUD,BNPParibas,Client_474,2025-02-03 18:24:14,,CommoditySwap
UTI00000419AYNPE6SWYU2RNADKN2K7,MorganStanley,Client_329,2025-03-03 10:55:19,,FXForward
UTI00000420Q16A3KL0N4L6BP6OJC6O,MorganStanley,Client_315,,8181269.61,CommoditySwap
UTI00000421TKFTUWFV2TTUSWETYX2C,UBS,Client_68,2024-03-08 13:20:25,4321813.4,Bond
UTI00000422KC419U772NS8ERKD0RNG,MorganStanley,Client_73,2024-05-06 09:17:53,6035553.82,EquitySwap
UTI00000423N6DTYN4BPSAUE5RAU7BW,,Client_84,2025-01-25 18:26:21,9196228.41,CommoditySwap
UTI00000424YZIEPO772NRCMUZ8DU9V,GoldmanSachs,Client_28,2024-12-08 05:10:21,8209946.92,
UTI0000042563X5ULZZIX2SOTH4MVKQ,HSBC,Client_462,2024-06-14 14:39:36,7707418.28,Repo
UTI00000426C6H52MJ13M7PC59P0QVH,Citigroup,Client_497,2025-05-04 19:38:44,8499598.47,EquitySwap
UTI00000427MWMNOHG3VTL1DRZ0XV6D,GoldmanSachs,Client_28,2024-10-29 04:41:56,6870508.8,CDS
UTI000004287Y96YG626M8A41ZBLM57,DeutscheBank,Client_52,2025-01-17 09:22:25,7652199.84,Bond
UTI00000429BI1CAO8W81AYUAM75PSZ,UBS,Client_184,2025-02-27 15:48:04,3467620.66,Repo
UTI00000430R7AAU76TCNPJ269SYE6H,UBS,Client_172,2024-05-02 01:57:51,3287636.41,CDS
UTI00000431GDTGCG8ZF2L4C0BB6PYM,UBS,Client_407,2024-06-19 20:03:15,1369450.01,IRS
UTI000004329Q44DVVPGB8IY525FNSC,DeutscheBank,Client_4,2025-03-03 18:21:56,1817516.13,EquitySwap
UTI000004332S60YUP1SHNTCVL0YQZD,MorganStanley,Client_193,2025-03-01 05:55:57,6090478.31,CDS
UTI00000434X9E0RAGHKE79E8CDK9X0,GoldmanSachs,Client_377,2025-05-02 05:46:16,140327.21,IRS
UTI00000435M7ZDNG61SP5OOA9CZV7P,DeutscheBank,Client_241,2024-02-27 11:58:23,2992394.34,Repo
UTI000004368TJWOFC57PACO58P8O85,CreditSuisse,Client_154,2024-07-16 20:37:04,6563710.59,EquitySwap
UTI00000437AXNQEGE5EKFHOE3MXZJF,JPMorgan,Client_76,2024-11-12 13:32:30,6398305.65,Bond
UTI000004385Z8KQ86YNII88BYCZNYR,HSBC,Client_301,2024-11-07 18:12:09,7123942.4,Bond
123456789012345678901234567890123456789012345678901234567890,DeutscheBank,Client_94,2024-12-12 22:47:55,1137288.3,CDS
UTI000004403BYJTH2FOE15H3QOXQD6,DeutscheBank,Client_229,2025-03-02 09:46:51,932857.09,CommoditySwap
UTI00000441SQJY6REG857YYOM0F6QE,JPMorgan,Client_418,2024-10-04 09:00:40,1533481.5,EquitySwap
UTI000004427RY0CGQ4HPVIU21HO3YR,BNPParibas,Client_96,2025-05-15 21:20:51,5760378.68,Bond
UTI00000443HIGX1PZGSVANRY632IIP,BNPParibas,Client_392,2024-04-03 19:44:52,5061607.22,CDS
UTI0000044489I8YWGD4X4PZJ42RL1E,MorganStanley,Client_130,2024-08-14 19:57:46,9971411.4,FXForward
UTI00000445MCG59MNBO3WZ5I4EBO2J,GoldmanSachs,Client_113,2024-02-25 17:16:35,7749935.87,CDS
UTI00000446NLJRNJCGWCD9JC1YLJUY,JPMorgan,Client_130,2024-01-15 02:31:47,1695585.47,CDS
UTI000004477U1P8OTXOUSHFRRCV1EX,HSBC,Client_482,2024-06-10 13:29:30,6313342.35,CommoditySwap
UTI00000448S0UMIFFVMAM3JKX2KABF,CreditSuisse,Client_215,2024-03-10 03:34:53,8163995.24,EquitySwap
UTI00000449ZQB09UW8PDWXEZIHZVZG,MorganStanley,Client_436,2025-04-27 03:53:48,5600315.22,CommoditySwap
UTI00000450J670LJC6WO7V1IZ4JQI5,Citigroup,Client_371,2025-04-15 06:11:46,4775510.12,CDS
UTI00000451891QCG41RK4MKZOM2E1B,BankofAmerica,Client_55,2024-10-03 08:03:41,1372240.6,IRS
UTI00000452MYQA78CUHCZTGZOHC7TB,BNPParibas,Client_209,2024-07-24 22:15:12,2087043.66,IRS
UTI000004532TBT68LZF4NUB5XX9PKQ,DeutscheBank,Client_313,2025-03-10 06:05:28,9443757.35,EquitySwap
UTI00000454SF2AALUDHAAHOP0E62N3,MorganStanley,Client_29,2024-06-12 14:02:36,791636.65,CDS
UTI000004558EEKC8U091DZ8XEBNP5O,DeutscheBank,Client_55,2024-11-17 12:01:39,6226762.91,Repo
UTI00000456FYWM5CFV2VYN1KJS08RW,MorganStanley,Client_353,2024-09-26 06:07:44,5532461.16,Repo
UTI00000457RY27VMVWJMV06DDG680I,GoldmanSachs,Client_196,2025-05-16 19:13:33,8501473.81,CDS
